date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2020-05-29 13:45:00,119.446,119.576,119.623,119.427,119.466,119.598,119.643,119.447,11782
2020-05-29 14:00:00,119.576,119.616,119.673,119.509,119.598,119.633,119.693,119.526,11065
2020-05-29 14:15:00,119.616,119.675,119.682,119.582,119.633,119.693,119.7,119.599,9761
2020-05-29 14:30:00,119.675,119.773,119.781,119.643,119.693,119.794,119.8,119.663,10768
2020-05-29 14:45:00,119.773,119.761,119.891,119.672,119.794,119.784,119.907,119.691,24785
2020-05-29 15:00:00,119.761,119.722,119.849,119.575,119.784,119.74,119.867,119.596,20342
2020-05-29 15:15:00,119.722,119.796,119.824,119.719,119.74,119.816,119.843,119.739,12449
2020-05-29 15:30:00,119.796,119.812,119.869,119.762,119.816,119.832,119.885,119.78,8599
2020-05-29 15:45:00,119.812,119.687,119.82,119.683,119.832,119.706,119.839,119.702,6529
2020-05-29 16:00:00,119.687,119.667,119.738,119.6,119.706,119.687,119.757,119.619,6488
2020-05-29 16:15:00,119.667,119.622,119.669,119.578,119.687,119.64,119.688,119.597,4962
2020-05-29 16:30:00,119.622,119.614,119.677,119.581,119.64,119.634,119.695,119.599,4700
2020-05-29 16:45:00,119.614,119.635,119.659,119.538,119.634,119.654,119.676,119.557,6763
2020-05-29 17:00:00,119.635,119.582,119.646,119.534,119.654,119.601,119.666,119.55,4952
2020-05-29 17:15:00,119.582,119.544,119.599,119.541,119.601,119.562,119.618,119.56,2954
2020-05-29 17:30:00,119.544,119.548,119.585,119.539,119.562,119.567,119.603,119.554,3622
2020-05-29 17:45:00,119.548,119.609,119.615,119.519,119.567,119.631,119.637,119.537,3053
2020-05-29 18:00:00,119.609,119.666,119.722,119.582,119.631,119.684,119.742,119.604,9129
2020-05-29 18:15:00,119.666,119.656,119.678,119.602,119.684,119.675,119.697,119.618,5463
2020-05-29 18:30:00,119.656,119.548,119.663,119.537,119.675,119.567,119.682,119.558,6080
2020-05-29 18:45:00,119.548,119.647,119.666,119.472,119.567,119.668,119.685,119.491,12950
2020-05-29 19:00:00,119.647,119.564,119.693,119.563,119.668,119.585,119.715,119.582,9582
2020-05-29 19:15:00,119.564,119.539,119.646,119.509,119.585,119.562,119.662,119.529,5842
2020-05-29 19:30:00,119.539,119.578,119.583,119.512,119.562,119.596,119.602,119.529,4360
2020-05-29 19:45:00,119.578,119.684,119.699,119.506,119.596,119.706,119.719,119.528,4977
2020-05-29 20:00:00,119.684,119.671,119.749,119.634,119.706,119.691,119.769,119.655,2771
2020-05-29 20:15:00,119.671,119.702,119.744,119.669,119.691,119.724,119.764,119.691,1829
2020-05-29 20:30:00,119.702,119.75,119.789,119.7,119.724,119.773,119.808,119.722,6867
2020-05-29 20:45:00,119.75,119.654,119.761,119.594,119.773,119.781,119.81,119.705,6416
2020-05-31 19:30:00,119.654,119.603,119.63,119.603,119.781,119.633,119.633,119.633,2
2020-05-31 20:15:00,119.603,119.704,119.704,119.704,119.633,119.829,119.829,119.829,1
2020-05-31 20:30:00,119.704,119.641,119.641,119.641,119.829,119.774,119.774,119.774,1
2020-05-31 20:45:00,119.641,119.679,119.687,119.645,119.774,119.768,119.793,119.754,10
2020-05-31 21:00:00,119.679,119.75,119.768,119.667,119.768,119.81,119.86,119.752,216
2020-05-31 21:15:00,119.75,119.72,119.753,119.706,119.81,119.778,119.814,119.777,104
2020-05-31 21:30:00,119.72,119.714,119.752,119.7,119.778,119.784,119.826,119.767,3740
2020-05-31 21:45:00,119.714,119.686,119.72,119.655,119.784,119.755,119.791,119.698,10202
2020-05-31 22:00:00,119.686,119.63,119.694,119.576,119.755,119.654,119.76,119.597,4391
2020-05-31 22:15:00,119.63,119.756,119.757,119.602,119.654,119.776,119.781,119.627,2356
2020-05-31 22:30:00,119.756,119.733,119.77,119.719,119.776,119.756,119.791,119.741,2109
2020-05-31 22:45:00,119.733,119.711,119.75,119.703,119.756,119.733,119.77,119.723,1049
2020-05-31 23:00:00,119.711,119.672,119.724,119.672,119.733,119.692,119.746,119.691,1602
2020-05-31 23:15:00,119.672,119.715,119.735,119.644,119.692,119.734,119.752,119.663,2420
2020-05-31 23:30:00,119.715,119.687,119.716,119.659,119.734,119.706,119.736,119.679,2555
2020-05-31 23:45:00,119.687,119.717,119.765,119.68,119.706,119.736,119.782,119.699,2249
2020-06-01 00:00:00,119.717,119.872,119.917,119.661,119.736,119.893,119.936,119.681,8636
2020-06-01 00:15:00,119.872,119.925,119.964,119.872,119.893,119.945,119.985,119.892,8213
2020-06-01 00:30:00,119.925,119.844,119.927,119.832,119.945,119.86,119.948,119.847,3663
2020-06-01 00:45:00,119.844,119.85,119.876,119.796,119.86,119.868,119.894,119.814,5264
2020-06-01 01:00:00,119.85,119.833,119.852,119.741,119.868,119.853,119.87,119.759,4802
2020-06-01 01:15:00,119.833,119.933,119.951,119.818,119.853,119.952,119.971,119.838,5839
2020-06-01 01:30:00,119.933,119.842,119.967,119.838,119.952,119.865,119.986,119.861,6167
2020-06-01 01:45:00,119.842,119.906,119.923,119.835,119.865,119.925,119.94,119.862,4227
2020-06-01 02:00:00,119.906,119.889,119.933,119.858,119.925,119.905,119.951,119.875,3203
2020-06-01 02:15:00,119.889,119.881,119.909,119.871,119.905,119.899,119.929,119.888,2429
2020-06-01 02:30:00,119.881,119.902,119.946,119.873,119.899,119.92,119.966,119.889,3693
2020-06-01 02:45:00,119.902,119.918,119.941,119.892,119.92,119.936,119.96,119.911,2998
2020-06-01 03:00:00,119.918,119.861,119.929,119.853,119.936,119.879,119.948,119.871,2341
2020-06-01 03:15:00,119.861,119.865,119.874,119.829,119.879,119.883,119.892,119.847,2429
2020-06-01 03:30:00,119.865,119.846,119.89,119.826,119.883,119.864,119.907,119.842,2562
2020-06-01 03:45:00,119.846,119.82,119.859,119.808,119.864,119.838,119.875,119.826,2044
2020-06-01 04:00:00,119.82,119.871,119.893,119.812,119.838,119.889,119.913,119.831,2149
2020-06-01 04:15:00,119.871,119.876,119.88,119.807,119.889,119.894,119.898,119.826,1788
2020-06-01 04:30:00,119.876,119.825,119.881,119.812,119.894,119.843,119.898,119.831,1700
2020-06-01 04:45:00,119.825,119.709,119.837,119.705,119.843,119.728,119.854,119.723,2880
2020-06-01 05:00:00,119.709,119.727,119.758,119.684,119.728,119.745,119.777,119.701,3475
2020-06-01 05:15:00,119.727,119.788,119.81,119.728,119.745,119.808,119.828,119.745,2509
2020-06-01 05:30:00,119.788,119.792,119.824,119.78,119.808,119.813,119.843,119.797,2508
2020-06-01 05:45:00,119.792,119.798,119.828,119.756,119.813,119.817,119.848,119.775,2083
2020-06-01 06:00:00,119.798,119.802,119.877,119.764,119.817,119.817,119.899,119.783,4673
2020-06-01 06:15:00,119.802,119.792,119.842,119.776,119.817,119.811,119.862,119.794,3670
2020-06-01 06:30:00,119.792,119.858,119.866,119.779,119.811,119.876,119.885,119.795,3525
2020-06-01 06:45:00,119.858,119.858,119.905,119.839,119.876,119.873,119.924,119.856,3343
2020-06-01 07:00:00,119.858,119.823,119.902,119.81,119.873,119.841,119.92,119.83,6222
2020-06-01 07:15:00,119.823,119.756,119.838,119.749,119.841,119.774,119.856,119.768,5924
2020-06-01 07:30:00,119.756,119.819,119.822,119.73,119.774,119.835,119.842,119.748,5160
2020-06-01 07:45:00,119.819,119.867,119.951,119.814,119.835,119.891,119.971,119.831,7508
2020-06-01 08:00:00,119.867,119.539,119.87,119.416,119.891,119.556,119.892,119.435,14734
2020-06-01 08:15:00,119.539,119.617,119.617,119.441,119.556,119.637,119.637,119.459,12015
2020-06-01 08:30:00,119.617,119.64,119.675,119.55,119.637,119.659,119.693,119.565,7320
2020-06-01 08:45:00,119.64,119.639,119.705,119.599,119.659,119.657,119.724,119.616,6421
2020-06-01 09:00:00,119.639,119.636,119.671,119.604,119.657,119.656,119.688,119.62,5930
2020-06-01 09:15:00,119.636,119.578,119.665,119.535,119.656,119.596,119.682,119.554,6339
2020-06-01 09:30:00,119.578,119.594,119.674,119.564,119.596,119.61,119.691,119.582,6458
2020-06-01 09:45:00,119.594,119.574,119.623,119.513,119.61,119.592,119.643,119.53,6538
2020-06-01 10:00:00,119.574,119.615,119.646,119.566,119.592,119.633,119.664,119.585,6187
2020-06-01 10:15:00,119.615,119.638,119.686,119.603,119.633,119.658,119.704,119.62,5467
2020-06-01 10:30:00,119.638,119.643,119.667,119.59,119.658,119.659,119.682,119.608,4140
2020-06-01 10:45:00,119.643,119.629,119.673,119.589,119.659,119.648,119.689,119.606,5747
2020-06-01 11:00:00,119.629,119.706,119.709,119.628,119.648,119.724,119.727,119.646,4993
2020-06-01 11:15:00,119.706,119.739,119.789,119.681,119.724,119.758,119.805,119.698,3901
2020-06-01 11:30:00,119.739,119.749,119.804,119.689,119.758,119.768,119.82,119.71,3966
2020-06-01 11:45:00,119.749,119.699,119.754,119.676,119.768,119.72,119.774,119.695,3739
2020-06-01 12:00:00,119.699,119.735,119.759,119.682,119.72,119.753,119.775,119.699,4573
2020-06-01 12:15:00,119.735,119.659,119.75,119.636,119.753,119.678,119.768,119.654,4405
2020-06-01 12:30:00,119.659,119.62,119.7,119.591,119.678,119.638,119.717,119.609,5380
2020-06-01 12:45:00,119.62,119.658,119.665,119.541,119.638,119.675,119.682,119.559,4923
2020-06-01 13:00:00,119.658,119.672,119.706,119.635,119.675,119.69,119.724,119.652,4055
2020-06-01 13:15:00,119.672,119.768,119.77,119.619,119.69,119.786,119.788,119.637,4140
2020-06-01 13:30:00,119.768,119.758,119.791,119.724,119.786,119.779,119.813,119.743,6769
2020-06-01 13:45:00,119.758,119.761,119.811,119.72,119.779,119.795,119.832,119.738,5408
2020-06-01 14:00:00,119.761,119.829,119.835,119.699,119.795,119.848,119.852,119.717,9610
2020-06-01 14:15:00,119.829,119.73,119.898,119.722,119.848,119.749,119.918,119.741,9598
2020-06-01 14:30:00,119.73,119.707,119.777,119.661,119.749,119.726,119.796,119.68,7254
2020-06-01 14:45:00,119.707,119.78,119.787,119.655,119.726,119.8,119.806,119.674,8549
2020-06-01 15:00:00,119.78,119.687,119.805,119.674,119.8,119.707,119.823,119.694,7167
2020-06-01 15:15:00,119.687,119.683,119.762,119.654,119.707,119.699,119.781,119.672,4885
2020-06-01 15:30:00,119.683,119.666,119.709,119.601,119.699,119.687,119.728,119.62,4692
2020-06-01 15:45:00,119.666,119.641,119.68,119.588,119.687,119.66,119.698,119.607,4181
2020-06-01 16:00:00,119.641,119.719,119.728,119.614,119.66,119.737,119.746,119.633,3941
2020-06-01 16:15:00,119.719,119.669,119.718,119.643,119.737,119.688,119.737,119.661,2670
2020-06-01 16:30:00,119.669,119.692,119.719,119.669,119.688,119.711,119.738,119.689,2245
2020-06-01 16:45:00,119.692,119.724,119.728,119.678,119.711,119.741,119.747,119.697,3129
2020-06-01 17:00:00,119.724,119.736,119.742,119.684,119.741,119.755,119.762,119.703,2538
2020-06-01 17:15:00,119.736,119.77,119.785,119.724,119.755,119.787,119.803,119.743,1841
2020-06-01 17:30:00,119.77,119.76,119.771,119.744,119.787,119.779,119.788,119.762,942
2020-06-01 17:45:00,119.76,119.754,119.764,119.71,119.779,119.771,119.782,119.73,2071
2020-06-01 18:00:00,119.754,119.77,119.806,119.754,119.771,119.788,119.825,119.771,1934
2020-06-01 18:15:00,119.77,119.707,119.776,119.7,119.788,119.726,119.795,119.72,2349
2020-06-01 18:30:00,119.707,119.749,119.752,119.705,119.726,119.767,119.771,119.724,1660
2020-06-01 18:45:00,119.749,119.782,119.803,119.741,119.767,119.801,119.82,119.76,2917
2020-06-01 19:00:00,119.782,119.768,119.802,119.76,119.801,119.787,119.819,119.78,2047
2020-06-01 19:15:00,119.768,119.763,119.784,119.751,119.787,119.78,119.799,119.768,1823
2020-06-01 19:30:00,119.763,119.771,119.771,119.731,119.78,119.791,119.791,119.751,1753
2020-06-01 19:45:00,119.771,119.783,119.794,119.744,119.791,119.802,119.811,119.763,2432
2020-06-01 20:00:00,119.783,119.782,119.805,119.748,119.802,119.8,119.823,119.766,1298
2020-06-01 20:15:00,119.782,119.758,119.786,119.752,119.8,119.775,119.804,119.768,573
2020-06-01 20:30:00,119.758,119.763,119.769,119.748,119.775,119.779,119.788,119.766,1142
2020-06-01 20:45:00,119.763,119.79,119.791,119.749,119.779,119.835,119.837,119.769,3453
2020-06-01 21:00:00,119.79,119.807,119.849,119.722,119.835,119.863,119.956,119.812,341
2020-06-01 21:15:00,119.807,119.791,119.812,119.765,119.863,119.88,119.884,119.849,623
2020-06-01 21:30:00,119.791,119.771,119.803,119.713,119.88,119.838,119.878,119.838,4643
2020-06-01 21:45:00,119.771,119.81,119.821,119.767,119.838,119.876,119.895,119.829,2707
2020-06-01 22:00:00,119.81,119.768,119.839,119.758,119.876,119.791,119.901,119.781,1156
2020-06-01 22:15:00,119.768,119.806,119.811,119.763,119.791,119.828,119.834,119.786,701
2020-06-01 22:30:00,119.806,119.735,119.825,119.735,119.828,119.758,119.847,119.758,968
2020-06-01 22:45:00,119.735,119.728,119.778,119.721,119.758,119.746,119.799,119.741,1638
2020-06-01 23:00:00,119.728,119.683,119.732,119.669,119.746,119.699,119.753,119.688,1337
2020-06-01 23:15:00,119.683,119.69,119.69,119.651,119.699,119.709,119.709,119.67,1315
2020-06-01 23:30:00,119.69,119.696,119.736,119.688,119.709,119.713,119.756,119.707,908
2020-06-01 23:45:00,119.696,119.656,119.694,119.625,119.713,119.676,119.713,119.644,1622
2020-06-02 00:00:00,119.656,119.793,119.811,119.615,119.676,119.813,119.829,119.634,3773
2020-06-02 00:15:00,119.793,119.78,119.801,119.724,119.813,119.797,119.819,119.741,3233
2020-06-02 00:30:00,119.78,119.809,119.823,119.761,119.797,119.827,119.841,119.782,2994
2020-06-02 00:45:00,119.809,119.736,119.81,119.71,119.827,119.756,119.829,119.73,3752
2020-06-02 01:00:00,119.736,119.774,119.798,119.701,119.756,119.796,119.815,119.721,4114
2020-06-02 01:15:00,119.774,119.754,119.793,119.736,119.796,119.774,119.811,119.751,2315
2020-06-02 01:30:00,119.754,119.781,119.796,119.738,119.774,119.801,119.814,119.759,3574
2020-06-02 01:45:00,119.781,119.753,119.798,119.737,119.801,119.77,119.817,119.755,3106
2020-06-02 02:00:00,119.753,119.705,119.778,119.695,119.77,119.722,119.795,119.714,2487
2020-06-02 02:15:00,119.705,119.706,119.749,119.696,119.722,119.726,119.768,119.714,2429
2020-06-02 02:30:00,119.706,119.798,119.812,119.697,119.726,119.817,119.831,119.717,2639
2020-06-02 02:45:00,119.798,119.786,119.814,119.748,119.817,119.804,119.832,119.766,1403
2020-06-02 03:00:00,119.786,119.843,119.844,119.782,119.804,119.863,119.864,119.8,1766
2020-06-02 03:15:00,119.843,119.817,119.843,119.803,119.863,119.837,119.862,119.821,1264
2020-06-02 03:30:00,119.817,119.837,119.837,119.802,119.837,119.854,119.856,119.822,1536
2020-06-02 03:45:00,119.837,119.854,119.869,119.835,119.854,119.872,119.888,119.854,1484
2020-06-02 04:00:00,119.854,119.851,119.867,119.829,119.872,119.869,119.885,119.848,1602
2020-06-02 04:15:00,119.851,119.825,119.853,119.802,119.869,119.841,119.871,119.82,1412
2020-06-02 04:30:00,119.825,119.835,119.843,119.805,119.841,119.851,119.859,119.824,2192
2020-06-02 04:45:00,119.835,119.815,119.855,119.807,119.851,119.835,119.874,119.825,1276
2020-06-02 05:00:00,119.815,119.934,119.944,119.813,119.835,119.952,119.964,119.832,2188
2020-06-02 05:15:00,119.934,119.924,119.953,119.916,119.952,119.941,119.971,119.933,2224
2020-06-02 05:30:00,119.924,119.943,119.975,119.919,119.941,119.959,119.994,119.937,2784
2020-06-02 05:45:00,119.943,119.897,119.944,119.865,119.959,119.915,119.96,119.882,2446
2020-06-02 06:00:00,119.897,119.887,119.949,119.869,119.915,119.903,119.967,119.886,3927
2020-06-02 06:15:00,119.887,119.876,119.893,119.825,119.903,119.896,119.91,119.844,3924
2020-06-02 06:30:00,119.876,119.981,120.006,119.838,119.896,119.999,120.024,119.854,4336
2020-06-02 06:45:00,119.981,119.83,119.982,119.787,119.999,119.847,120.0,119.805,6031
2020-06-02 07:00:00,119.83,119.935,119.941,119.825,119.847,119.954,119.958,119.844,8151
2020-06-02 07:15:00,119.935,119.922,119.975,119.895,119.954,119.939,119.995,119.911,5531
2020-06-02 07:30:00,119.922,119.937,120.046,119.846,119.939,119.955,120.064,119.864,7503
2020-06-02 07:45:00,119.937,119.928,119.964,119.843,119.955,119.948,119.98,119.862,6579
2020-06-02 08:00:00,119.928,120.024,120.045,119.882,119.948,120.043,120.062,119.9,7023
2020-06-02 08:15:00,120.024,120.255,120.276,119.986,120.043,120.273,120.295,120.003,12873
2020-06-02 08:30:00,120.255,120.279,120.313,120.227,120.273,120.297,120.332,120.245,9337
2020-06-02 08:45:00,120.279,120.376,120.393,120.275,120.297,120.394,120.411,120.294,7700
2020-06-02 09:00:00,120.376,120.447,120.482,120.376,120.394,120.464,120.499,120.392,8714
2020-06-02 09:15:00,120.447,120.411,120.467,120.32,120.464,120.431,120.485,120.339,6428
2020-06-02 09:30:00,120.411,120.497,120.544,120.357,120.431,120.517,120.562,120.376,7777
2020-06-02 09:45:00,120.497,120.417,120.513,120.417,120.517,120.436,120.531,120.436,7266
2020-06-02 10:00:00,120.417,120.415,120.443,120.34,120.436,120.434,120.462,120.361,7629
2020-06-02 10:15:00,120.415,120.336,120.442,120.314,120.434,120.354,120.46,120.334,4845
2020-06-02 10:30:00,120.336,120.347,120.37,120.304,120.354,120.366,120.388,120.324,4891
2020-06-02 10:45:00,120.347,120.353,120.387,120.294,120.366,120.371,120.405,120.314,4550
2020-06-02 11:00:00,120.353,120.372,120.382,120.32,120.371,120.391,120.4,120.337,4083
2020-06-02 11:15:00,120.372,120.351,120.387,120.277,120.391,120.368,120.405,120.294,4998
2020-06-02 11:30:00,120.351,120.412,120.433,120.316,120.368,120.431,120.451,120.336,4154
2020-06-02 11:45:00,120.412,120.51,120.528,120.371,120.431,120.527,120.547,120.391,6378
2020-06-02 12:00:00,120.51,120.825,120.857,120.51,120.527,120.843,120.878,120.527,11679
2020-06-02 12:15:00,120.825,120.891,120.991,120.825,120.843,120.91,121.005,120.844,11709
2020-06-02 12:30:00,120.891,120.875,121.089,120.868,120.91,120.89,121.103,120.883,11070
2020-06-02 12:45:00,120.875,120.916,121.022,120.823,120.89,120.935,121.04,120.84,9621
2020-06-02 13:00:00,120.916,121.014,121.083,120.916,120.935,121.031,121.102,120.935,7434
2020-06-02 13:15:00,121.014,121.143,121.177,121.007,121.031,121.161,121.195,121.026,6154
2020-06-02 13:30:00,121.143,121.087,121.204,121.072,121.161,121.105,121.221,121.089,9475
2020-06-02 13:45:00,121.087,121.209,121.215,121.048,121.105,121.226,121.234,121.066,9980
2020-06-02 14:00:00,121.209,121.156,121.269,121.149,121.226,121.173,121.287,121.169,8439
2020-06-02 14:15:00,121.156,121.484,121.494,121.153,121.173,121.504,121.513,121.173,10616
2020-06-02 14:30:00,121.484,121.429,121.624,121.419,121.504,121.445,121.645,121.437,9173
2020-06-02 14:45:00,121.429,121.413,121.451,121.307,121.445,121.434,121.468,121.326,14724
2020-06-02 15:00:00,121.413,121.354,121.417,121.228,121.434,121.375,121.435,121.246,10768
2020-06-02 15:15:00,121.354,121.303,121.423,121.303,121.375,121.322,121.442,121.321,7621
2020-06-02 15:30:00,121.303,121.308,121.338,121.283,121.322,121.326,121.357,121.302,5877
2020-06-02 15:45:00,121.308,121.247,121.367,121.225,121.326,121.266,121.385,121.243,5716
2020-06-02 16:00:00,121.247,121.355,121.369,121.231,121.266,121.375,121.388,121.25,5218
2020-06-02 16:15:00,121.355,121.469,121.479,121.349,121.375,121.488,121.499,121.369,4079
2020-06-02 16:30:00,121.469,121.504,121.551,121.465,121.488,121.522,121.569,121.484,4909
2020-06-02 16:45:00,121.504,121.44,121.505,121.356,121.522,121.458,121.523,121.376,5950
2020-06-02 17:00:00,121.44,121.445,121.491,121.424,121.458,121.464,121.509,121.443,4892
2020-06-02 17:15:00,121.445,121.515,121.523,121.435,121.464,121.534,121.54,121.454,2595
2020-06-02 17:30:00,121.515,121.415,121.554,121.396,121.534,121.433,121.572,121.413,4135
2020-06-02 17:45:00,121.415,121.488,121.489,121.39,121.433,121.506,121.507,121.408,3871
2020-06-02 18:00:00,121.488,121.414,121.493,121.405,121.506,121.432,121.511,121.422,3899
2020-06-02 18:15:00,121.414,121.397,121.428,121.382,121.432,121.415,121.446,121.398,2357
2020-06-02 18:30:00,121.397,121.446,121.459,121.397,121.415,121.464,121.479,121.416,1813
2020-06-02 18:45:00,121.446,121.441,121.464,121.386,121.464,121.461,121.481,121.402,2828
2020-06-02 19:00:00,121.441,121.382,121.467,121.382,121.461,121.397,121.485,121.395,2849
2020-06-02 19:15:00,121.382,121.36,121.406,121.335,121.397,121.377,121.424,121.353,2858
2020-06-02 19:30:00,121.36,121.343,121.367,121.308,121.377,121.363,121.384,121.327,3032
2020-06-02 19:45:00,121.343,121.367,121.388,121.301,121.363,121.387,121.408,121.319,3449
2020-06-02 20:00:00,121.367,121.351,121.374,121.32,121.387,121.37,121.393,121.336,1943
2020-06-02 20:15:00,121.351,121.361,121.385,121.349,121.37,121.378,121.404,121.368,1056
2020-06-02 20:30:00,121.361,121.378,121.379,121.349,121.378,121.395,121.397,121.366,863
2020-06-02 20:45:00,121.378,121.369,121.387,121.346,121.395,121.43,121.438,121.367,1320
2020-06-02 21:00:00,121.369,121.375,121.381,121.355,121.43,121.418,121.447,121.379,786
2020-06-02 21:15:00,121.375,121.356,121.388,121.353,121.418,121.4,121.418,121.39,1368
2020-06-02 21:30:00,121.356,121.37,121.385,121.351,121.4,121.403,121.407,121.398,3277
2020-06-02 21:45:00,121.37,121.324,121.373,121.288,121.403,121.38,121.41,121.336,1378
2020-06-02 22:00:00,121.324,121.341,121.375,121.311,121.38,121.36,121.403,121.36,2157
2020-06-02 22:15:00,121.341,121.359,121.365,121.337,121.36,121.38,121.384,121.356,740
2020-06-02 22:30:00,121.359,121.378,121.379,121.349,121.38,121.398,121.399,121.368,744
2020-06-02 22:45:00,121.378,121.354,121.379,121.316,121.398,121.373,121.4,121.335,1435
2020-06-02 23:00:00,121.354,121.39,121.408,121.353,121.373,121.408,121.426,121.369,1570
2020-06-02 23:15:00,121.39,121.505,121.512,121.391,121.408,121.524,121.53,121.408,3429
2020-06-02 23:30:00,121.505,121.68,121.721,121.502,121.524,121.697,121.74,121.519,6225
2020-06-02 23:45:00,121.68,121.721,121.734,121.668,121.697,121.742,121.751,121.686,4974
2020-06-03 00:00:00,121.721,121.648,121.722,121.603,121.742,121.667,121.743,121.618,7502
2020-06-03 00:15:00,121.648,121.687,121.689,121.61,121.667,121.708,121.709,121.626,5840
2020-06-03 00:30:00,121.687,121.755,121.763,121.655,121.708,121.778,121.781,121.675,5867
2020-06-03 00:45:00,121.755,121.659,121.796,121.646,121.778,121.678,121.815,121.666,10235
2020-06-03 01:00:00,121.659,121.484,121.696,121.472,121.678,121.507,121.716,121.494,9759
2020-06-03 01:15:00,121.484,121.423,121.488,121.402,121.507,121.442,121.51,121.422,5093
2020-06-03 01:30:00,121.423,121.382,121.44,121.299,121.442,121.401,121.458,121.317,6385
2020-06-03 01:45:00,121.382,121.366,121.41,121.303,121.401,121.386,121.431,121.322,6543
2020-06-03 02:00:00,121.366,121.375,121.389,121.315,121.386,121.391,121.41,121.333,4165
2020-06-03 02:15:00,121.375,121.294,121.383,121.26,121.391,121.313,121.403,121.278,3606
2020-06-03 02:30:00,121.294,121.429,121.449,121.287,121.313,121.448,121.466,121.305,5286
2020-06-03 02:45:00,121.429,121.513,121.527,121.416,121.448,121.53,121.541,121.433,4406
2020-06-03 03:00:00,121.513,121.567,121.569,121.502,121.53,121.582,121.587,121.519,3202
2020-06-03 03:15:00,121.567,121.678,121.684,121.561,121.582,121.696,121.7,121.58,4076
2020-06-03 03:30:00,121.678,121.68,121.742,121.672,121.696,121.698,121.758,121.688,3105
2020-06-03 03:45:00,121.68,121.689,121.725,121.66,121.698,121.707,121.744,121.678,3514
2020-06-03 04:00:00,121.689,121.641,121.72,121.613,121.707,121.659,121.738,121.631,2831
2020-06-03 04:15:00,121.641,121.633,121.648,121.584,121.659,121.651,121.667,121.602,2646
2020-06-03 04:30:00,121.633,121.617,121.665,121.613,121.651,121.635,121.68,121.632,2285
2020-06-03 04:45:00,121.617,121.564,121.665,121.555,121.635,121.583,121.683,121.573,2534
2020-06-03 05:00:00,121.564,121.614,121.642,121.55,121.583,121.633,121.66,121.57,2413
2020-06-03 05:15:00,121.614,121.546,121.642,121.546,121.633,121.564,121.66,121.562,2361
2020-06-03 05:30:00,121.546,121.589,121.637,121.534,121.564,121.607,121.656,121.551,2802
2020-06-03 05:45:00,121.589,121.653,121.664,121.556,121.607,121.671,121.681,121.576,2839
2020-06-03 06:00:00,121.653,121.731,121.791,121.64,121.671,121.751,121.81,121.659,6887
2020-06-03 06:15:00,121.731,121.746,121.775,121.702,121.751,121.764,121.793,121.72,4007
2020-06-03 06:30:00,121.746,121.78,121.878,121.718,121.764,121.798,121.897,121.735,4680
2020-06-03 06:45:00,121.78,121.817,121.898,121.771,121.798,121.834,121.915,121.79,5988
2020-06-03 07:00:00,121.817,121.815,121.92,121.758,121.834,121.837,121.937,121.775,9807
2020-06-03 07:15:00,121.815,121.938,122.008,121.81,121.837,121.957,122.028,121.83,8331
2020-06-03 07:30:00,121.938,121.889,121.974,121.862,121.957,121.911,121.99,121.881,10086
2020-06-03 07:45:00,121.889,121.959,122.035,121.887,121.911,121.978,122.058,121.909,6756
2020-06-03 08:00:00,121.959,121.737,121.99,121.718,121.978,121.754,122.01,121.739,9466
2020-06-03 08:15:00,121.737,121.92,121.921,121.643,121.754,121.938,121.939,121.66,10311
2020-06-03 08:30:00,121.92,121.877,122.003,121.835,121.938,121.895,122.021,121.855,7199
2020-06-03 08:45:00,121.877,121.954,121.961,121.858,121.895,121.979,121.981,121.876,6140
2020-06-03 09:00:00,121.954,122.017,122.071,121.946,121.979,122.037,122.089,121.971,7167
2020-06-03 09:15:00,122.017,121.987,122.04,121.953,122.037,122.006,122.059,121.971,5250
2020-06-03 09:30:00,121.987,121.97,122.008,121.905,122.006,121.987,122.025,121.923,5549
2020-06-03 09:45:00,121.97,122.001,122.087,121.97,121.987,122.02,122.104,121.987,5361
2020-06-03 10:00:00,122.001,121.982,122.019,121.956,122.02,121.999,122.039,121.976,7391
2020-06-03 10:15:00,121.982,121.885,121.988,121.834,121.999,121.904,122.003,121.85,6040
2020-06-03 10:30:00,121.885,121.886,121.9,121.839,121.904,121.903,121.919,121.857,5674
2020-06-03 10:45:00,121.886,121.749,121.889,121.744,121.903,121.767,121.906,121.766,5575
2020-06-03 11:00:00,121.749,121.633,121.818,121.632,121.767,121.65,121.837,121.65,6436
2020-06-03 11:15:00,121.633,121.508,121.692,121.454,121.65,121.527,121.71,121.471,6398
2020-06-03 11:30:00,121.508,121.481,121.519,121.365,121.527,121.497,121.537,121.384,8657
2020-06-03 11:45:00,121.481,121.549,121.633,121.482,121.497,121.565,121.652,121.497,7352
2020-06-03 12:00:00,121.549,121.51,121.581,121.451,121.565,121.579,121.602,121.47,6175
2020-06-03 12:15:00,121.51,121.595,121.613,121.491,121.579,121.612,121.632,121.508,8022
2020-06-03 12:30:00,121.595,121.552,121.731,121.535,121.612,121.57,121.749,121.554,8205
2020-06-03 12:45:00,121.552,121.589,121.644,121.533,121.57,121.608,121.662,121.551,8350
2020-06-03 13:00:00,121.589,121.663,121.671,121.519,121.608,121.682,121.69,121.536,7097
2020-06-03 13:15:00,121.663,121.736,121.856,121.66,121.682,121.752,121.874,121.679,6229
